CustomerID,Income,Limit,Rating,Cards,Balance
0122-OAHPZW,27.019,5526,387,2,853
0122-OAHPZX,16.5,3874,282,3,143
0122-OAHPZZ,61.575,2903,262,3,463
0123-CRBRT,14.02,2976,221,3,76
0123-CRBRTA,10.628,2108,289,4,409
0123-CRBRTC,11.723,2020,268,3,398
0123-CRBRTCH,39.067,1564,159,2,0
0123-CRBRTH,137.01,4883,383,1,235
0123-CRBRTW,11.157,3878,284,4,499
0123-CRBRTX,66.944,1180,230,2,0
0123-CRBRTZ,131.825,6697,299,3,671
0125-LZQXK,18.44,1602,122,5,100
0125-LZQXKA,21.954,3622,297,3,4
0125-LZQXKC,15.886,1524,129,3,0
0125-LZQXKCH,27.194,3496,202,4,518
0125-LZQXKH,38.159,3176,288,3,103
0125-LZQXKW,101.272,8060,508,3,443
0125-LZQXKX,17.727,3178,236,5,576
0125-LZQXKZ,21.016,4125,386,2,915
0128-MKWSG,16.107,3222,262,6,52
0128-MKWSGA,150.854,2411,167,2,0
0128-MKWSGC,22.006,2327,257,4,1000
0128-MKWSGCH,29.435,1646,172,5,0
0128-MKWSGH,31.219,1592,149,1,0
0128-MKWSGW,119.133,1548,186,5,20
0128-MKWSGX,54.01,2670,151,5,0
0128-MKWSGZ,32.596,1450,121,2,0
0129-KPTWJ,33.604,5200,300,3,918
0129-KPTWJA,68.831,5614,394,3,714
0129-KPTWJC,11.629,1160,256,3,792
0129-KPTWJCH,38.514,1311,180,2,0
0129-KPTWJH,19.179,8581,362,1,591
0129-KPTWJW,12.936,5349,338,4,808
0129-KPTWJX,56.741,2460,172,3,0
0129-KPTWJZ,48.767,5899,322,4,504
0129-QMPDR,33.102,3022,254,3,547
0129-QMPDRA,28.006,1430,179,2,0
0129-QMPDRC,24.449,1511,175,2,0
0129-QMPDRCH,42.636,1540,165,3,0
0129-QMPDRH,23.031,5300,460,1,1448
0129-QMPDRW,23.149,2446,125,3,0
0129-QMPDRX,53.818,9480,322,6,1247
0129-QMPDRZ,63.968,4663,304,2,510
0130-SXOUN,11.662,2389,198,4,0
0130-SXOUNA,82.378,2519,297,2,80
0130-SXOUNC,19.09,4789,168,2,471
0130-SXOUNCH,43.582,3777,387,5,338
0130-SXOUNH,92.442,2144,137,4,0
0130-SXOUNW,25.128,5012,479,2,946
0130-SXOUNX,24.679,3706,139,1,289
0130-SXOUNZ,21.042,3513,234,2,266
0133-BMFZO,61.506,5276,392,2,553
0133-BMFZOA,17.593,3874,259,3,0
0133-BMFZOC,46.538,5309,391,2,840
0133-BMFZOCH,16.166,3176,289,3,183
0133-BMFZOH,33.625,1769,160,2,0
0133-BMFZOW,85.545,1433,160,3,0
0133-BMFZOX,14.148,5409,376,3,868
0133-BMFZOZ,63.152,6681,575,2,205
0134-XWXCE,12.236,4966,357,2,326
0134-XWXCEA,20.936,6477,327,2,376
0134-XWXCEC,18.886,3328,209,2,20
0134-XWXCECH,53.424,9697,513,2,241
0134-XWXCEH,31.611,2421,278,3,165
0134-XWXCEW,25.902,5020,228,3,548
0134-XWXCEX,138.182,1881,122,2,0
0134-XWXCEZ,21.409,4323,358,5,638
0135-NMXAP,15.525,4269,331,4,897
0135-NMXAPA,31.594,3212,281,1,60
0135-NMXAPC,37.165,1240,145,3,0
0135-NMXAPCH,78.17,2820,256,3,9
0135-NMXAPH,57.292,5750,344,2,611
0135-NMXAPW,152.298,5736,471,6,988
0135-NMXAPX,34.343,5919,394,3,0
0135-NMXAPZ,40.731,7126,420,5,540
0136-IFMYD,10.945,3795,261,4,403
0136-IFMYDA,114.737,1439,120,3,0
0136-IFMYDC,65.087,1446,189,2,0
0136-IFMYDCH,43.904,6108,472,1,298
0136-IFMYDH,49.446,1311,156,1,0
0136-IFMYDW,87.337,10384,240,3,372
0136-IFMYDX,79.455,7118,758,2,1587
0136-IFMYDZ,19.411,6178,580,3,1024
0137-OCGAB,56.65,3647,246,4,0
0137-OCGABA,35.57,6357,438,3,663
0137-OCGABC,25.035,4726,336,1,86
0137-OCGABCH,109.269,4276,557,3,179
0137-OCGABH,35,1327,131,3,0
0137-OCGABW,151.947,8333,122,3,0
0137-OCGABX,23.916,5853,320,3,88
0137-OCGABZ,16.813,4290,371,1,1597
0137-UDEUO,63.4,6609,540,4,320
0137-UDEUOA,44.159,5120,378,4,578
0137-UDEUOC,28.13,4377,332,1,268
0137-UDEUOCH,23.03,3473,297,2,523
0137-UDEUOH,29.67,5634,434,3,957
0137-UDEUOW,30.947,5016,399,2,382
0137-UDEUOX,25.152,2393,280,2,0
0137-UDEUOZ,43.361,6500,259,3,525
0139-IVFJG,20.939,4813,654,4,913
0139-IVFJGA,27.292,8870,528,3,1532
0139-IVFJGC,57.425,6649,486,6,148
0139-IVFJGCH,154.292,11200,633,2,1573
0139-IVFJGH,22.202,2017,221,5,198
0139-IVFJGW,11.689,5583,302,1,212
0139-IVFJGX,61.244,6618,421,3,1587
0139-IVFJGZ,27.158,5456,389,2,332
0141-YEAYS,32.057,5783,433,3,416
0141-YEAYSA,152.298,4142,374,1,411
0141-YEAYSC,26.052,6273,510,4,432
0141-YEAYSCH,14.247,4427,378,2,326
0141-YEAYSH,21.423,2889,134,1,0
0141-YEAYSW,30.464,6240,432,4,1025
0141-YEAYSX,17.825,8371,471,4,1597
0141-YEAYSZ,36.406,5096,420,2,1448
0142-GVYSN,70.275,3179,381,3,595
0142-GVYSNA,75.01,6191,458,1,1309
0142-GVYSNC,149.316,7737,558,2,703
0142-GVYSNCH,34.652,2288,223,3,1002
0142-GVYSNH,64.798,5536,317,3,452
0142-GVYSNW,24.48,1167,119,2,0
0142-GVYSNX,31.333,2837,153,3,0
0142-GVYSNZ,32.8,4961,321,3,575
0147-ESWWR,12.297,4349,349,3,804
0147-ESWWRA,62.144,4356,363,3,406
0147-ESWWRC,15.173,2873,191,3,0
0147-ESWWRCH,67.789,1710,122,2,0
0147-ESWWRH,27.079,7704,589,4,953
0147-ESWWRW,20.041,1360,133,3,0
0147-ESWWRX,49.452,1149,251,3,50
0147-ESWWRZ,54.274,4990,371,1,660
0148-DCDOS,18.404,4657,343,5,200
0148-DCDOSA,31.052,5345,419,3,752
0148-DCDOSC,44.854,2500,636,3,0
0148-DCDOSCH,124.839,5459,401,3,650
0148-DCDOSH,27.468,3542,281,3,164
0148-DCDOSW,41.033,3669,221,3,149
0148-DCDOSX,54.564,5518,311,4,511
0148-DCDOSZ,52.195,7852,538,4,90
0151-ONTOV,30.336,3221,244,4,708
0151-ONTOVA,19.968,3432,269,2,699
0151-ONTOVC,73.457,4881,327,2,538
0151-ONTOVCH,115.464,10303,768,2,1372
0151-ONTOVH,34.452,5040,377,1,462
0151-ONTOVW,36.411,5361,189,4,20
0151-ONTOVX,52.001,2303,212,6,0
0151-ONTOVZ,11.773,4286,353,4,570
0156-FVPTA,23.626,4534,394,1,969
0156-FVPTAA,14.049,1382,122,3,0
0156-FVPTAC,63.012,3820,288,2,0
0156-FVPTACH,17.377,1434,165,2,0
0156-FVPTAH,10.735,2370,232,3,267
0156-FVPTAW,17.727,1561,165,3,0
0156-FVPTAX,38.041,3089,297,5,385
0156-FVPTAZ,137.81,1792,212,3,498
0164-APGRB,15.927,2163,286,4,204
0164-APGRBA,30.403,9150,322,2,98
0164-APGRBC,16.339,4300,207,2,1165
0164-APGRBCH,33.705,5890,450,1,1565
0164-APGRBH,43.107,8667,572,2,1097
0164-APGRBW,80.64,3663,445,2,672
0164-APGRBX,26.561,3422,218,6,357
0164-APGRBZ,123.326,5483,507,2,997
0164-XAIRP,23.537,3013,341,3,408
0164-XAIRPA,12.076,5934,461,2,631
0164-XAIRPC,23.165,4488,341,5,385
0164-XAIRPCH,18.076,3615,294,5,214
0164-XAIRPH,153.629,6615,388,2,1331
0164-XAIRPW,14.084,2781,256,3,404
0164-XAIRPX,33.172,3060,219,4,0
0164-XAIRPZ,50.125,7289,197,1,149
0168-XZKBB,57.087,4695,312,2,282
0168-XZKBBA,51.724,1153,125,3,0
0168-XZKBBC,110.58,5873,314,4,562
0168-XZKBBCH,126.239,10578,703,2,1597
0168-XZKBBH,48.765,4192,328,5,133
0168-XZKBBW,152.298,10384,250,2,666
0168-XZKBBX,48.982,6381,486,4,1448
0168-XZKBBZ,30.362,3021,223,2,43
0174-QRVVY,66.566,8554,687,5,1013
0174-QRVVYA,16.889,2354,276,3,0
0174-QRVVYC,68.088,2225,126,3,58
0174-QRVVYCH,13.633,1523,119,2,0
0174-QRVVYH,16.231,3974,267,5,385
0174-QRVVYW,34.559,2180,132,1,0
0174-QRVVYX,103.592,5671,450,4,987
0174-QRVVYZ,41.397,5946,485,4,206
0177-PXBAT,79.685,4743,311,5,656
0177-PXBATA,72.764,5796,428,2,936
0177-PXBATC,23.146,2398,166,2,0
0177-PXBATCH,32.401,5035,337,3,159
0177-PXBATH,158.889,3659,631,5,788
0177-PXBATW,52.039,2426,265,2,0
0177-PXBATX,12.19,2276,198,2,0
0177-PXBATZ,25.256,2177,233,4,110
0178-CIIKR,33.142,4798,350,6,213
0178-CIIKRA,119.722,1143,162,2,50
0178-CIIKRC,11.696,3276,210,3,300
0178-CIIKRCH,26.025,5387,333,4,701
0178-CIIKRH,30.572,3700,291,5,146
0178-CIIKRW,24.55,5996,383,4,495
0178-CIIKRX,45.796,2278,271,3,860
0178-CIIKRZ,105.74,10384,407,1,613
0178-SZBHO,13.231,5475,453,2,1328
0178-SZBHOA,55.564,4712,335,2,701
0178-SZBHOC,22.061,5190,364,1,163
0178-SZBHOCH,38.662,6280,564,1,888
0178-SZBHOH,74.955,4383,326,7,485
0178-SZBHOW,37.93,3795,256,3,50
0178-SZBHOX,16.068,5199,387,3,451
0178-SZBHOZ,19.79,4835,380,6,841
0181-RITDD,22.258,2671,148,2,0
0181-RITDDA,54.386,9499,423,4,1573
0181-RITDDC,46.375,7125,587,3,757
0181-RITDDCH,15.964,4623,121,1,286
0181-RITDDH,65.124,1820,779,2,0
0181-RITDDW,29.115,2320,219,3,0
0181-RITDDX,28.366,8243,584,3,84
0181-RITDDZ,38.481,3779,298,3,277
0186-CAERR,64.518,3614,205,2,181
0186-CAERRA,17.367,4515,317,2,199
0186-CAERRC,41.959,3758,260,2,126
0186-CAERRCH,31.821,4567,337,1,412
0186-CAERRH,149.316,5751,568,7,721
0186-CAERRW,20.302,3287,236,2,0
0186-CAERRX,33.955,3405,256,3,287
0186-CAERRZ,44.748,3474,288,6,236
0187-QSXOE,30.402,3131,299,5,0
0187-QSXOEA,56.462,1592,135,2,0
0187-QSXOEC,30.05,2442,194,1,0
0187-QSXOECH,15.536,5786,441,5,702
0187-QSXOEH,10.97,5840,365,5,700
0187-QSXOEW,45.452,3825,277,2,800
0187-QSXOEX,49.823,5389,415,4,1459
0187-QSXOEZ,19.122,4626,301,2,433
0187-WZNAB,19.682,5985,423,5,1448
0187-WZNABA,29.65,1955,139,1,0
0187-WZNABC,20.149,5410,349,2,943
0187-WZNABCH,127.058,3919,272,4,458
0187-WZNABH,69.088,6414,479,3,846
0187-WZNABW,46.776,4698,756,1,1293
0187-WZNABX,34.105,2461,258,3,0
0187-WZNABZ,16.183,5793,533,3,901
0188-GWFLE,155.405,3091,298,2,1000
0188-GWFLEA,19.746,3034,251,3,20
0188-GWFLEC,30.038,2837,186,5,0
0188-GWFLECH,60.501,6653,478,3,1448
0188-GWFLEH,109.575,2406,237,4,400
0188-GWFLEW,37.913,2278,180,4,426
0188-GWFLEX,27.671,2069,295,4,0
0188-GWFLEZ,126.425,1580,489,5,0
0191-EQUUH,20.059,4605,327,3,544
0191-EQUUHA,86.092,4513,368,2,625
0191-EQUUHC,23.548,1210,126,1,8
0191-EQUUHCH,62.321,4409,367,2,735
0191-EQUUHH,19.126,2167,204,5,85
0191-EQUUHW,21.992,3189,286,4,209
0191-EQUUHX,24.659,2569,126,4,0
0191-EQUUHZ,149.68,4362,347,3,178
0191-ZHSKZ,132.822,5667,387,5,1363
0191-ZHSKZA,54.542,5923,333,3,810
0191-ZHSKZC,24.073,4160,326,4,404
0191-ZHSKZCH,12.752,4709,333,2,622
0191-ZHSKZH,41.012,3070,291,3,0
0191-ZHSKZW,45.894,1202,196,3,0
0191-ZHSKZX,75.474,1311,571,2,1144
0191-ZHSKZZ,70.318,1160,119,5,0
0193-ESZXP,31.62,5190,431,3,530
0193-ESZXPA,65.459,4601,353,1,669
0193-ESZXPC,50.002,4744,347,1,456
0193-ESZXPCH,119.437,1467,163,2,0
0193-ESZXPH,31.432,2373,196,2,0
0193-ESZXPW,135.102,7714,533,4,1448
0193-ESZXPX,10.735,1440,163,5,0
0193-ESZXPZ,65.845,6587,382,2,109
0195-IESCP,64.122,3502,296,5,232
0195-IESCPA,12.001,3287,425,4,657
0195-IESCPC,17.138,6586,465,3,1597
0195-IESCPCH,20.363,4427,347,7,1030
0195-IESCPH,62.009,6549,478,3,962
0195-IESCPW,67.99,7565,529,2,544
0195-IESCPX,55.756,1684,122,3,0
0195-IESCPZ,58.277,3543,269,1,90
0196-JTUQI,17.709,4979,397,1,489
0196-JTUQIA,26.98,2114,231,5,9
0196-JTUQIC,114.38,5667,451,1,999
0196-JTUQICH,32.728,3467,249,1,207
0196-JTUQIH,47.27,5186,363,5,456
0196-JTUQIW,31.743,2585,294,2,400
0196-JTUQIX,12.656,1374,130,3,0
0196-JTUQIZ,19.411,4125,315,3,231
0196-VULGZ,23.154,3822,298,2,0
0196-VULGZA,39.311,3800,153,1,0
0196-VULGZC,24.063,3636,262,3,80
0196-VULGZCH,23.737,4692,300,4,842
0196-VULGZH,64.432,5329,483,3,315
0196-VULGZW,11.743,7398,561,3,325
0196-VULGZX,58.681,10384,393,4,884
0196-VULGZZ,53.012,5266,568,2,730
0197-PNKNK,77.589,3513,251,2,302
0197-PNKNKA,37.543,5368,387,3,231
0197-PNKNKC,110.166,6223,469,4,1596
0197-PNKNKCH,50.632,6260,507,2,268
0197-PNKNKH,38.397,3429,250,1,119
0197-PNKNKW,59.122,3898,281,5,52
0197-PNKNKX,66.871,2237,289,1,0
0197-PNKNKZ,63.744,3889,257,2,187
0201-MIBOL,79.298,4807,352,1,0
0201-MIBOLA,73.782,5922,339,1,824
0201-MIBOLC,19.819,1436,121,2,0
0201-MIBOLCH,93.079,5079,345,1,0
0201-MIBOLH,118.407,7675,493,6,601
0201-MIBOLW,24.379,2174,202,2,400
0201-MIBOLX,23.708,2690,119,1,8
0201-MIBOLZ,28.929,3897,298,5,195
0201-OAMXR,29.303,2351,166,1,0
0201-OAMXRA,36.74,2280,214,2,0
0201-OAMXRC,21.38,3930,276,2,60
0201-OAMXRCH,122.978,1416,591,4,0
0201-OAMXRH,11.843,2030,128,3,0
0201-OAMXRW,118.844,10578,214,4,181
0201-OAMXRX,14.224,2476,120,3,0
0201-OAMXRZ,46.525,5051,487,2,733
0203-HHYIJ,88.839,9948,624,2,1067
0203-HHYIJA,20.394,2741,179,2,0
0203-HHYIJC,25.756,6303,456,2,1448
0203-HHYIJCH,57.755,5459,484,2,908
0203-HHYIJH,66.595,5314,519,1,463
0203-HHYIJW,27.502,3232,263,5,152
0203-HHYIJX,118.493,6562,317,3,330
0203-HHYIJZ,44.8,5816,353,4,661
0206-OYVOC,14.773,5261,431,4,474
0206-OYVOCA,33.546,4643,390,1,387
0206-OYVOCC,149.316,3495,293,4,135
0206-OYVOCCH,40.695,3356,282,1,339
0206-OYVOCH,138.189,1759,122,2,0
0206-OYVOCW,57.368,6520,467,1,242
0206-OYVOCX,158.071,2468,275,2,560
0206-OYVOCZ,10.875,5527,414,3,1549
0206-TBWLC,14.387,3144,160,3,9
0206-TBWLCA,18.295,6701,497,4,697
0206-TBWLCC,29.365,9845,465,1,980
0206-TBWLCCH,28.17,1467,154,4,0
0206-TBWLCH,34.767,4049,372,2,900
0206-TBWLCW,10.763,5374,310,2,1
0206-TBWLCX,54.712,1601,168,1,1
0206-TBWLCZ,29.85,4971,325,4,891
0207-MDKNV,14.045,1709,145,2,0
0207-MDKNVA,11.807,3803,317,2,202
0207-MDKNVC,19.512,5888,321,3,755
0207-MDKNVCH,27.109,5681,430,1,891
0207-MDKNVH,23.75,3454,279,2,365
0207-MDKNVW,54.698,3519,240,3,159
0207-MDKNVX,14.381,2329,119,3,0
0207-MDKNVZ,16.355,3305,234,4,292
0208-BPQEJ,14.64,5309,395,1,800
0208-BPQEJA,27.452,2420,281,2,0
0208-BPQEJC,15.73,3993,221,2,849
0208-BPQEJCH,64.412,4668,301,5,624
0208-BPQEJH,21.977,1821,168,2,230
0208-BPQEJW,72.467,4369,359,5,902
0208-BPQEJX,70.43,5885,444,4,440
0208-BPQEJZ,10.735,4361,324,1,0
0212-ISBBF,37.052,2570,127,3,100
0212-ISBBFA,62.27,7120,729,3,1597
0212-ISBBFC,35.01,1881,188,2,0
0212-ISBBFCH,11.779,2568,135,2,0
0212-ISBBFH,34.192,4210,334,1,318
0212-ISBBFW,69.166,3628,160,2,146
0212-ISBBFX,66.874,4520,309,3,1344
0212-ISBBFZ,48.14,4258,498,3,932
0214-JHPFW,39.831,2161,149,2,0
0214-JHPFWA,54.116,5372,304,3,701
0214-JHPFWC,124.031,9409,436,1,1573
0214-JHPFWCH,12.294,4329,345,2,167
0214-JHPFWH,10.726,4925,398,5,651
0214-JHPFWW,15.16,1427,140,3,0
0214-JHPFWX,65.82,7137,536,1,873
0214-JHPFWZ,135.458,6464,570,4,169
0215-BQKGS,43.341,2866,289,3,0
0215-BQKGSA,59.861,4716,382,4,782
0215-BQKGSC,18.947,1188,136,5,0
0215-BQKGSCH,38.542,4521,344,1,153
0215-BQKGSH,27.575,5697,312,1,1151
0215-BQKGSW,11.925,1224,179,5,224
0215-BQKGSX,80.77,6920,458,4,844
0215-BQKGSZ,30.006,4773,361,2,42
0218-QNVAS,123.023,1620,139,3,0
0218-QNVASA,10.813,1394,135,2,0
0218-QNVASC,123.832,1293,244,3,650
0218-QNVASCH,25.667,3561,374,2,397
0218-QNVASH,59.333,5304,352,1,1549
0218-QNVASW,10.726,2723,219,3,50
0218-QNVASX,31.045,5450,401,2,790
0218-QNVASZ,23.034,2970,163,2,0
0219-QAERP,17.302,1333,142,4,0
0219-QAERPA,38.58,2889,132,2,0
0219-QAERPC,36.19,2348,160,3,0
0219-QAERPCH,18.784,6609,561,3,1069
0219-QAERPH,74.535,6022,710,2,426
0219-QAERPW,44.98,6526,292,4,63
0219-QAERPX,56.151,3301,221,4,0
0219-QAERPZ,44.175,3049,268,5,911
0219-YTZUE,53.762,4223,393,2,150
0219-YTZUEA,39.688,3316,560,3,119
0219-YTZUEC,96.109,1327,468,6,552
0219-YTZUECH,29.47,3825,281,3,102
0219-YTZUEH,10.635,5800,486,4,384
0219-YTZUEW,10.742,5281,338,5,823
0219-YTZUEX,27.049,4401,361,5,868
0219-YTZUEZ,64.037,6127,493,5,63
0220-EBGCE,77.947,1300,128,2,0
0220-EBGCEA,149.316,6543,442,4,1162
0220-EBGCEC,31.452,4329,360,2,419
0220-EBGCECH,96.765,5663,434,1,899
0220-EBGCEH,12.181,3201,269,2,158
0220-EBGCEW,45.305,5316,370,3,531
0220-EBGCEX,39.624,1971,167,2,0
0220-EBGCEZ,62.642,3928,239,3,113
0221-NAUXK,79.435,4717,503,2,0
0221-NAUXKA,39.59,1233,182,2,0
0221-NAUXKC,10.735,4774,559,5,1250
0221-NAUXKCH,54.066,3203,202,3,175
0221-NAUXKH,11.421,3274,290,4,148
0221-NAUXKW,39.535,3230,271,3,370
0221-NAUXKX,16.126,2277,154,2,0
0221-NAUXKZ,39.35,5219,404,1,616
0221-WMXNQ,21.339,3847,298,3,1120
0221-WMXNQA,152.298,2127,120,2,0
0221-WMXNQC,38.966,2185,288,3,161
0221-WMXNQCH,61.637,5300,335,2,357
0221-WMXNQH,155.461,1300,635,3,1253
0221-WMXNQW,31.351,7344,588,3,1385
0221-WMXNQX,14.243,4868,352,2,437
0221-WMXNQZ,19.658,3667,211,2,378
0222-CNVPT,21.432,4707,356,4,361
0222-CNVPTA,105.059,5501,151,2,801
0222-CNVPTC,36.095,2120,283,2,0
0222-CNVPTCH,61.531,4509,352,4,395
0222-CNVPTH,49.312,5031,264,4,552
0222-CNVPTW,60.313,5840,343,4,926
0222-CNVPTX,26.57,5641,304,3,323
0222-CNVPTZ,14.977,2146,167,3,0
0224-HJAPT,70.928,7340,434,3,725
0224-HJAPTA,12.353,2586,268,2,553
0224-HJAPTC,11.696,2836,183,2,50
0224-HJAPTCH,15.4,2946,214,3,0
0224-HJAPTH,24.381,5771,278,2,233
0224-HJAPTW,39.891,2642,370,3,80
0224-HJAPTX,23.557,1553,125,2,0
0224-HJAPTZ,15.741,5399,343,3,579
0224-NIJLP,15.402,2378,189,2,0
0224-NIJLPA,19.555,3379,266,3,242
0224-NIJLPC,24.619,7154,627,3,1002
0224-NIJLPCH,59.719,6308,406,1,1448
0224-NIJLPH,84.419,9081,487,3,1313
0224-NIJLPW,50.041,4345,313,5,435
0224-NIJLPX,52.047,5377,303,3,818
0224-NIJLPZ,70.105,7020,289,2,80
0224-RLWWD,58.833,10578,257,2,221
0224-RLWWDA,35.74,2439,167,2,0
0224-RLWWDC,18.617,1834,121,5,0
0224-RLWWDCH,10.627,3287,455,2,130
0224-RLWWDH,14.851,3585,259,5,0
0224-RLWWDW,26.171,2277,172,2,0
0224-RLWWDX,126.472,3905,358,3,503
0224-RLWWDZ,83.758,5863,360,1,545
0225-ZORZP,143.366,10578,754,4,1448
0225-ZORZPA,158.889,5189,304,4,2
0225-ZORZPC,35.111,1233,186,2,0
0225-ZORZPCH,126.008,1397,288,3,0
0225-ZORZPH,20.801,7315,324,3,333
0225-ZORZPW,63.362,6520,413,2,1141
0225-ZORZPX,63.401,2160,536,3,0
0225-ZORZPZ,53.627,7228,409,3,1434
0228-MAUWC,38.461,1527,137,4,0
0228-MAUWCA,21.262,2521,183,4,0
0228-MAUWCC,81.591,1311,552,3,1378
0228-MAUWCCH,82.085,1233,151,3,0
0228-MAUWCH,60.041,7660,464,1,1248
0228-MAUWCW,78.374,3364,277,2,435
0228-MAUWCX,16.98,4293,349,4,732
0228-MAUWCZ,15.3,3171,200,3,143
0229-LFJAF,150.124,1465,185,4,0
0229-LFJAFA,57.902,3488,213,2,232
0229-LFJAFC,36.126,2061,357,1,3
0229-LFJAFCH,10.726,4131,337,1,518
0229-LFJAFH,38.929,2440,162,2,0
0229-LFJAFW,43.208,2770,227,1,481
0229-LFJAFX,17.717,2939,163,1,0
0229-LFJAFZ,61.172,5739,491,3,676
0230-UBYPQ,19.386,4821,310,1,230
0230-UBYPQA,30.227,5400,535,5,89
0230-UBYPQC,23.333,4559,357,4,234
0230-UBYPQCH,18.077,5118,438,2,631
0230-UBYPQH,159.476,5266,602,1,959
0230-UBYPQW,27.99,5390,543,2,831
0230-UBYPQX,17.017,7969,403,2,268
0230-UBYPQZ,10.735,2215,120,3,28
0230-WEQUW,27.379,4109,352,2,8
0230-WEQUWA,47.139,3606,207,5,50
0230-WEQUWC,24.401,3883,252,6,282
0230-WEQUWCH,50.662,4326,382,5,888
0230-WEQUWH,14.989,3620,294,6,854
0230-WEQUWW,26.112,1528,189,3,0
0230-WEQUWX,16.806,5629,572,4,634
0230-WEQUWZ,29.597,2271,261,3,0
0231-LXVAP,119.023,7530,216,3,952
0231-LXVAPA,82.438,4709,334,4,1587
0231-LXVAPC,116.781,3623,398,5,628
0231-LXVAPCH,118.309,7634,253,2,357
0231-LXVAPH,158.889,4147,722,5,540
0231-LXVAPW,19.809,3973,260,4,643
0231-LXVAPX,15.135,6365,348,2,806
0231-LXVAPZ,44.789,2350,213,5,0
0233-FTHAV,30.036,4434,336,3,206
0233-FTHAVA,10.882,2188,185,3,5
0233-FTHAVC,24.364,4352,397,3,104
0233-FTHAVCH,11.432,2509,571,2,186
0233-FTHAVH,31.731,4169,441,2,155
0233-FTHAVW,30.082,1145,165,3,0
0233-FTHAVX,10.742,5912,305,4,440
0233-FTHAVZ,49.709,2637,291,4,1407
0234-TEVTT,10.726,3786,245,1,482
0234-TEVTTA,87.943,3810,201,3,188
0234-TEVTTC,73.306,5159,401,4,646
0234-TEVTTCH,23.463,1889,130,3,0
0234-TEVTTH,54.475,7347,417,1,602
0234-TEVTTW,17.741,4422,119,3,93
0234-TEVTTX,26.875,1310,169,3,0
0234-TEVTTZ,23.072,4793,344,3,0
0235-KGSLC,10.735,2038,297,4,70
0235-KGSLCA,10.869,5205,301,4,588
0235-KGSLCC,39.06,2546,129,4,0
0235-KGSLCCH,68.972,4760,421,3,833
0235-KGSLCH,38.703,5505,350,4,318
0235-KGSLCW,27.062,7537,413,2,1520
0235-KGSLCX,34.138,1923,173,4,105
0235-KGSLCZ,21.033,2137,190,1,0
0236-HFWSV,149.316,3700,218,3,205
0236-HFWSVA,14.162,7548,353,3,591
0236-HFWSVC,17.127,3040,277,3,789
0236-HFWSVCH,27.468,2148,121,1,0
0236-HFWSVH,152.298,6506,584,4,809
0236-HFWSVW,11.16,5151,377,3,852
0236-HFWSVX,12.08,5289,499,4,759
0236-HFWSVZ,58.682,4514,317,4,552
0237-YFUTL,23.265,1535,137,3,0
0237-YFUTLA,17.982,5431,389,4,812
0237-YFUTLC,35.226,4106,301,2,35
0237-YFUTLCH,24.313,5603,381,1,305
0237-YFUTLH,81.72,11200,138,5,0
0237-YFUTLW,37.146,5426,331,1,507
0237-YFUTLX,14.935,1523,189,4,0
0237-YFUTLZ,20.615,3370,121,2,8
0238-WHBIQ,29.659,5315,397,2,211
0238-WHBIQA,54.325,6004,252,2,420
0238-WHBIQC,32.776,3237,291,3,193
0238-WHBIQCH,73.547,4533,349,5,580
0238-WHBIQH,35.052,7223,580,5,1557
0238-WHBIQW,44.056,5810,359,3,117
0238-WHBIQX,29.357,6808,657,2,1053
0238-WHBIQZ,24.75,2243,222,2,0
0239-OXEXL,32.707,6771,414,3,217
0239-OXEXLA,28.724,2788,124,5,0
0239-OXEXLC,125.911,1311,645,2,1110
0239-OXEXLCH,30.459,7376,573,2,1587
0239-OXEXLH,53.409,5901,359,2,797
0239-OXEXLW,69.396,6689,598,4,1341
0239-OXEXLX,12.479,3486,226,3,411
0239-OXEXLZ,114.852,4292,330,2,970
0244-LGNFY,37.364,2621,155,3,0
0244-LGNFYA,37.149,5767,432,4,940
0244-LGNFYC,118.479,2055,292,5,220
0244-LGNFYCH,29.17,2919,274,3,2
0244-LGNFYH,21.576,1996,126,3,200
0244-LGNFYW,27.271,2100,158,1,0
0244-LGNFYX,84.152,6600,454,4,734
0244-LGNFYZ,37.308,2436,263,3,8
0247-SLUJI,24.172,4769,431,4,870
0247-SLUJIA,156.002,7410,559,3,1584
0247-SLUJIC,137.078,7658,438,6,881
0247-SLUJICH,34.183,5628,437,2,599
0247-SLUJIH,81.266,2182,166,3,0
0247-SLUJIW,75.403,9078,464,1,896
0247-SLUJIX,40.833,5827,395,3,1587
0247-SLUJIZ,10.742,3814,287,4,219
0248-IPDFW,23.727,2500,230,3,0
0248-IPDFWA,43.545,7220,313,3,1531
0248-IPDFWC,42.979,2732,262,3,0
0248-IPDFWCH,50.07,4786,334,4,380
0248-IPDFWH,15.146,3632,299,4,131
0248-IPDFWW,32.38,1972,176,2,0
0248-IPDFWX,116.915,5358,644,4,419
0248-IPDFWZ,41.082,7340,469,4,1573
0248-PGHBZ,13.989,2551,289,2,120
0248-PGHBZA,54.35,4593,320,2,681
0248-PGHBZC,154.477,7541,384,2,444
0248-PGHBZCH,10.742,5406,361,4,0
0248-PGHBZH,15.797,3932,204,2,665
0248-PGHBZW,16.435,4783,386,4,780
0248-PGHBZX,51.979,6561,464,1,1257
0248-PGHBZZ,35.751,10748,283,3,1588
0253-ZTEOB,81.956,2829,131,2,0
